Time,pt0_sigxx,pt0_sigyy,pt0_sigzz,pt0_sigxy,pt0_sigyz,pt0_sigxz,pt1_sigxx,pt1_sigyy,pt1_sigzz,pt1_sigxy,pt1_sigyz,pt1_sigxz,pt2_sigxx,pt2_sigyy,pt2_sigzz,pt2_sigxy,pt2_sigyz,pt2_sigxz,pt3_sigxx,pt3_sigyy,pt3_sigzz,pt3_sigxy,pt3_sigyz,pt3_sigxz,pt4_sigxx,pt4_sigyy,pt4_sigzz,pt4_sigxy,pt4_sigyz,pt4_sigxz,pt5_sigxx,pt5_sigyy,pt5_sigzz,pt5_sigxy,pt5_sigyz,pt5_sigxz,pt6_sigxx,pt6_sigyy,pt6_sigzz,pt6_sigxy,pt6_sigyz,pt6_sigxz,pt7_sigxx,pt7_sigyy,pt7_sigzz,pt7_sigxy,pt7_sigyz,pt7_sigxz,pt8_sigxx,pt8_sigyy,pt8_sigzz,pt8_sigxy,pt8_sigyz,pt8_sigxz,pt9_sigxx,pt9_sigyy,pt9_sigzz,pt9_sigxy,pt9_sigyz,pt9_sigxz,pt10_sigxx,pt10_sigyy,pt10_sigzz,pt10_sigxy,pt10_sigyz,pt10_sigxz
453.25,-3010427.9355337536,-6523990.314951284,-4032685.7214784934,-1933002.3114164348,-47171.315370591394,-22503.060083832803,-6133505.517057193,-6900419.985984052,-3330736.3094262537,-35533.785559959724,113.65370180546381,50.76715565815789,-6131448.702382111,-6892909.404736618,-3325241.7339196466,-29890.88229173924,-9.460210151244482,-9.547771794408652,-2570848.5800283705,-6874693.217136219,-4077261.691734053,-1949512.2118081106,-8.92170904223612,-23.321160942843928,-6175124.483092941,-6979891.777400352,-3355543.5147828846,-73217.8119187333,-123.08764521867374,-23.305196217610565,-6157931.120822286,-6967256.275379164,-3345463.3779135775,-68003.57024871252,-35.05250852570799,-16.48218208038165,-6063964.166522521,-7072021.874200971,-3341820.003707007,9617.698756577907,-5.762038905591169,-69.69449184303733,-6062886.041470835,-7046080.203125541,-3340170.2555752266,22340.590544852923,20.93970960248963,-31.113629617062607,-2580020.827396348,-6857692.5518481955,-4081132.296663175,-1970872.4893039125,-30.33387385905744,154.35651507748324,-3802973.085554859,-6932889.242590035,-3821555.993713953,-1269288.603023266,660.2940240992372,602.057407977094,-3931638.1681097234,-6940249.514744294,-3793110.719149927,-1194723.4863735428,-548.8794579822465,-575.411739262386
453.5,-3466578.521500925,-6471830.582443738,-3830459.856905085,-1629042.9780325196,-47183.014186197724,-22107.968734276597,-6103712.02184532,-6864935.726198113,-3313200.2957612025,-51544.65678074666,150.22507648827002,6.487957843820003,-6102001.992250258,-6857789.189283692,-3307891.818237832,-45456.33304798758,-4.934631838202177,-17.81468971232382,-2737724.7275768663,-6853874.316467468,-4004193.019300342,-1837660.7628425045,-7.986770757547472,-27.773777840825673,-6096709.161564391,-6948300.410672565,-3329062.13998858,-99147.35758231711,-119.03008580723221,-21.861455166859038,-6083853.899776438,-6935145.138332102,-3320898.209378226,-94859.69599679188,-58.22166776544294,-23.205987330808895,-6056911.508434785,-7068781.920669475,-3338406.9123939597,9309.187037810514,-11.784081285983229,-56.33899051861366,-6057713.6039787615,-7040900.310302181,-3336756.048860843,20400.499610535975,27.930004563250684,-65.22136861184119,-2736937.156927074,-6838046.818601613,-4012509.626153407,-1865633.7700333379,-104.57660147935594,307.63502178546446,-3902145.022613367,-6918989.71850909,-3776567.2994894977,-1201884.1317420593,297.82786839521935,1401.0873861753332,-4026167.259475738,-6926799.725111697,-3749895.796664847,-1130295.3158764748,-195.44373370729997,-1329.068408711839
453.75,-3494942.842795914,-6466436.94568524,-3819059.6297879023,-1609314.1001763896,-47188.71040779493,-22250.10285070355,-6105545.187135879,-6871438.850193774,-3314443.4389748946,-47729.39771486075,137.54359210754149,21.724660443746007,-6103689.8685207935,-6864136.263364649,-3309057.1418703143,-41791.764044478856,-6.33208574663811,-15.18323751359255,-2842713.6724736025,-6840743.776573595,-3958256.859679379,-1767270.0184168527,-6.443997046095085,-31.041553026467827,-6115450.557089348,-6953447.717159989,-3333509.065153379,-91717.52591344563,-121.27421975220759,-21.384763100235553,-6101099.480609117,-6940515.133675865,-3324727.1204845086,-87133.48859576392,-50.00400499042695,-20.37597916349724,-6052973.94171803,-7066231.958069435,-3336182.8171106013,8633.250166411095,-12.031343299362186,-56.179290183848394,-6053919.368721419,-7038199.1202441845,-3334530.737398816,19601.714574157253,28.12848266700313,-67.47523580086289,-2841644.718673764,-6824965.1929098265,-3966679.3830785328,-1795436.4240281973,-81.24300136874189,259.3091963821725,-3969338.4883024194,-6909443.698355727,-3745647.3097622506,-1156145.2589085852,214.75061886514885,1570.4405291766998,-4088322.5411547814,-6917765.484155905,-3721064.3909348142,-1087890.4248408796,-107.83137223148914,-1517.9951768745352
454.0,-3510972.1719306377,-6463522.763002537,-3812541.235959765,-1598215.0193683307,-47189.49103533462,-22320.166762169796,-6108069.615316132,-6875876.212401701,-3315901.415236619,-45291.72907296956,130.83482940747544,29.855141375967843,-6106129.132518653,-6868499.926483409,-3310472.583528324,-39436.12822842125,-7.150720345648363,-13.673340569966895,-2908842.6463869433,-6832468.655048713,-3929330.319287833,-1722932.6224075388,-6.084731264895427,-31.664282312923806,-6126921.9224439375,-6957164.937185748,-3336619.1704713805,-87453.47263061542,-122.07589147158232,-21.59505634874164,-6111770.97289151,-6944334.000769519,-3327490.482953187,-82700.61171610132,-45.7348137843442,-19.111350340217356,-6051271.604040038,-7064841.771305005,-3335100.3957408904,8219.601708119293,-11.364563465868244,-57.72729514829954,-6051997.505766545,-7037031.091488113,-3333446.9899956044,19380.302065312335,27.38073079437748,-63.85945639796542,-2908387.541693315,-6816628.025554302,-3937467.882548216,-1750693.260409942,-67.375140227878,230.4826720049344,-4011930.077192744,-6903538.943484209,-3726238.920116217,-1127244.839228924,236.90314726520666,1517.9156971219313,-4128263.890159304,-6912131.909106872,-3702756.8746481463,-1060739.031444295,-127.09117213709737,-1477.4566444833529
455.0,-3547340.162027251,-6457012.277526484,-3797694.505316627,-1573079.0638257407,-47187.030353388946,-22475.105535519666,-6114873.099676536,-6886449.233908983,-3319831.229266396,-39542.25721737066,115.9188409971529,48.01422660112652,-6112742.865561759,-6878915.148884264,-3314308.399421584,-33870.31952906965,-9.026461572858015,-10.240242670676547,-3063044.065799142,-6813157.9629979795,-3861893.172502373,-1619551.707112959,-5.965747584314863,-31.277600983213574,-6153593.505221621,-6966140.831615532,-3344180.204778913,-77705.72815502764,-123.54553410883406,-22.435964031527124,-6136662.779743696,-6953519.284209546,-3334267.920138701,-72572.09568170641,-36.33611929455555,-16.488337252436818,-6048193.095739484,-7061908.564840536,-3333038.831621548,7375.782855825156,-9.246972490325312,-62.431638582139215,-6048200.901068107,-7034824.165236296,-3331381.4572352106,19166.313292397615,25.034201623655473,-51.75741065772871,-3064881.8711773446,-6797069.70453948,-3868985.95919983,-1645786.748457705,-35.79767397336165,165.03778862656793,-4111874.3899477115,-6889869.5595848635,-3680999.381544671,-1059549.9731816377,344.82081575796246,1275.9816987611482,-4222290.056033512,-6899080.66942675,-3659993.860532114,-996953.2872065962,-229.60959747163986,-1259.364160881766
460.0,-3616738.512453332,-6444905.19480094,-3769175.663692997,-1525261.0244143936,-47167.66980437978,-22758.500780310864,-6130856.988861969,-6907932.613470463,-3328918.84133163,-27818.82310320894,88.21051474022487,82.04016748105414,-6128371.010312639,-6900126.222858453,-3323223.291014429,-22490.797567674992,-12.728239880068175,-3.563780234625023,-3368951.164722398,-6774800.321133767,-3728152.9516629074,-1414479.1236807464,-7.1905304107566606,-26.727430515854138,-6206404.567111805,-6984685.095866206,-3359850.1022717804,-58784.506159462304,-125.04105149761169,-25.439626687301597,-6186158.092691159,-6972395.915185884,-3348439.3481136495,-52926.62983779562,-19.246998515233233,-12.355060207548723,-6043752.118517459,-7056469.346017138,-3329770.1954555702,5970.34699770786,-3.4738559013786694,-74.9582914364946,-6041896.419179197,-7031270.250431396,-3328101.215203784,19402.07558568775,18.615161986139963,-17.6480298693159,-3380879.3815676183,-6757542.989679815,-3730737.4497702816,-1433965.3424874074,27.758116433246876,33.582313076139684,-4314256.25232539,-6862429.066186978,-3589914.05427859,-922646.4403857592,708.7966293861728,477.73022574113656,-4412335.990183037,-6872963.508754551,-3574119.431123162,-868207.5903488495,-583.309676457179,-504.6820632437588
470.0,-3662667.5860614255,-6437136.289930701,-3750159.369760475,-1493718.416174145,-47146.48350425533,-22931.767853094563,-6143953.195813779,-6923333.756529052,-3336248.410029449,-19521.516547312036,70.55099701054294,103.9939624209138,-6141239.043433735,-6915369.961390182,-3330446.6449001883,-14414.742062021125,-15.272907049600866,0.9324184154793529,-3581994.8228674647,-6748064.8122793725,-3635033.7510498017,-1271664.3073206167,-8.987562198120697,-21.17326903726013,-6242901.300685715,-6998235.926079357,-3371240.5930439024,-46073.39940781202,-125.04046230187544,-28.43801813606846,-6220529.701757789,-6986116.6736613,-3358838.685706023,-39737.64028045812,-8.607101184214342,-10.290887134708168,-6041878.235472083,-7052987.6780843055,-3328047.4863043143,5101.786340702551,1.8046992251587348,-86.21031600453132,-6038322.630997777,-7029512.276455655,-3326368.316747413,20030.34908159972,12.794710187858806,13.90262340728886,-3604083.198002819,-6729611.558308782,-3633099.4630996296,-1284350.3431612102,73.04550579157191,-60.097084923014165,-4457655.692104185,-6843189.18503855,-3525719.9693589816,-825779.0484666032,1077.443601171747,-323.44903093743096,-4546686.304874955,-6854721.870263059,-3513780.521635174,-777330.4035917651,-945.2134742838781,268.3986458877191
480.0,-3680349.416857219,-6434200.41940799,-3742808.954431227,-1481599.5641510882,-47137.1833790579,-22993.510507016417,-6149718.536843582,-6929589.603760185,-3339475.849913221,-16193.813783807349,63.96794085557445,112.26133098866052,-6146919.6510050325,-6921570.94559027,-3333636.2536818003,-11170.3277645456,-16.26898389847498,2.66454536282992,-3667216.0777359926,-6737362.561221781,-3597792.015178567,-1214538.0482612222,-10.05854264764529,-18.050510476614992,-6257362.52684075,-7003807.541044081,-3375946.6724453205,-41138.86478632517,-124.82407473531786,-29.795388286239294,-6234195.529344923,-6991741.885215784,-3363165.2329604486,-34619.75789301147,-4.686776705192039,-9.651284083930843,-6041591.2515980685,-7051726.013637234,-3327578.7784311394,4802.269078679869,4.3131380519606894,-91.47640780831635,-6037217.132060022,-7029080.975291326,-3325894.8510698145,20451.175462916253,10.071089335111978,28.96058050246072,-3694054.5640570126,-6718347.911001341,-3593747.8650432723,-1224044.164645472,91.07580696950872,-97.35774521251014,-4515664.102489025,-6835495.953518152,-3499898.304980237,-786653.3891606329,1261.915085657283,-722.642093909816,-4600897.849443975,-6847458.908294557,-3489589.582420027,-740721.3387561992,-1127.6347421318133,658.2798011566115
500.0,-3693623.9769509025,-6432015.350474751,-3737281.7465013852,-1472511.3731124091,-47130.02162033616,-23037.385476862815,-6154372.649265574,-6934414.331206035,-3342095.9435659526,-13634.611323011566,59.1285024155944,118.37961412718624,-6151511.950228707,-6926356.871542536,-3336229.543811557,-8672.77458129108,-17.020458012984154,3.9586001125813146,-3732671.6488130814,-6729136.470967833,-3569193.425820052,-1170663.438401392,-11.101250313408306,-15.0824139053535,-6268393.912615174,-7008131.493146258,-3379638.6628796593,-37412.35142861027,-124.58469337442014,-30.881223543213515,-6244641.068203934,-6996101.35341742,-3366573.7063385025,-30756.01215971016,-1.8182113640898936,-9.22980538934183,-6041640.242239609,-7050829.376066347,-3327354.8261555713,4612.5558230893685,6.444235054824978,-95.90132068635467,-6036568.291340046,-7028891.850224711,-3325666.763064859,20875.805737563875,7.78663689679663,41.78759046012325,-3763536.8209497356,-6709644.72755346,-3563362.3545168056,-1177473.0598296782,104.68749372328698,-125.42347018039993,-4560630.505907043,-6829585.057974763,-3479977.744108083,-756360.2197633921,1423.354155516699,-1071.1216941314074,-4642772.254449273,-6841905.750028351,-3471005.6528085326,-712480.2586238728,-1288.0106985699424,1001.1391178221644
550.0,-3700878.6828239113,-6430826.485687005,-3734259.1402267166,-1467548.5475844368,-47126.12397618182,-23060.278048026245,-6157042.78636764,-6937087.185481183,-3343608.6788039273,-12207.258392850381,56.52466404502517,121.68925035564888,-6154149.183960222,-6929009.476213841,-3337728.355638888,-7278.743661940865,-17.43203959180155,4.6621390159990055,-3769070.728606401,-6724557.873988051,-3553293.538389874,-1146266.828683656,-11.793418388570585,-13.141715982201257,-6274488.128551562,-7010535.804497776,-3381722.0718802563,-35361.77224073579,-124.42703741001681,-31.497123525145913,-6250419.764780578,-6998523.25328109,-3368502.7206944693,-28630.61879495464,-0.2786082738724822,-9.020716037963702,-6041790.174103069,-7050354.288819657,-3327293.8717841827,4532.008955779156,7.720765375441076,-98.528383720805,-6036301.021663646,-7028839.2444630265,-3325603.1878209193,21162.891043873835,6.43316167667273,49.490850765809434,-3802375.007273135,-6704776.503252603,-3546381.0003062896,-1151442.3466764998,112.09288581928766,-140.64209727511377,-4585888.747503637,-6826286.523189681,-3468836.0874334928,-739359.9914678857,1522.3096139507331,-1284.2965225788023,-4666144.535773848,-6838829.223834189,-3460683.7218956077,-696733.4187186457,-1386.6163412471637,1211.980883805031
600.0,-3701920.041727229,-6430655.963459422,-3733825.273201632,-1466836.416102269,-47125.57478030243,-23063.484900409094,-6157432.966549205,-6937471.355784494,-3343830.3401687043,-12000.142124752922,56.15311472358647,122.16277602404554,-6154534.7207854735,-6929390.808340519,-3337948.077670315,-7076.381777521883,-17.491198813001898,4.762943732947087,-3774337.6613778193,-6723894.952017665,-3550993.136786318,-1142736.7898496268,-11.902060648564722,-12.839620512997376,-6275366.364434838,-7010881.728593433,-3382024.7792283855,-35065.982891179956,-124.40289180886104,-31.586866854836625,-6251252.980248125,-6998871.587753321,-3368783.285433979,-28324.10811650946,-0.05909762718701206,-8.991913394191588,-6041819.333393854,-7050285.661260214,-3327288.825958775,4522.478955438387,7.9119140662186345,-98.91996944017963,-6036268.020275608,-7028833.508395026,-3325597.731631691,21208.181160932654,6.231736334422397,50.645514355339614,-3808012.271432028,-6704069.542495753,-3543916.4886493282,-1147664.1325503613,113.14846437025616,-142.80634876149733,-4589574.9218691075,-6825806.133577801,-3467213.3134333785,-736879.8512916875,1537.2753031044804,-1316.5039934833555,-4669523.385711994,-6838385.369319989,-3459194.8527321112,-694457.7417219938,-1401.5462586271778,1243.9063071522107
650.0,-3702095.484893543,-6430627.232670813,-3733752.1804604866,-1466716.4453711016,-47125.4837821503,-23064.02120600056,-6157498.843296504,-6937536.045374099,-3343867.7736171405,-11965.183513580949,56.09055488269047,122.24256031342897,-6154599.820960159,-6929455.023720048,-3337985.1883993163,-7042.221791918249,-17.50117011414348,4.779928516457076,-3775226.1266398653,-6723783.113328042,-3550605.09691862,-1142141.3195339174,-11.920655218565733,-12.78807397269351,-6275514.394213134,-7010939.983375939,-3382075.8475563885,-35016.09806133414,-124.39878787752441,-31.602029333050393,-6251393.432699639,-6998930.24466018,-3368830.624156455,-28272.42000829098,-0.022143906175404737,-8.987091157842762,-6041824.4204196185,-7050274.047429163,-3327288.051829955,4520.935784671401,7.944368385912096,-98.98637969579063,-6036262.578450084,-7028832.545605908,-3325596.887516052,21215.925226156727,6.197602809397262,50.84149608439477,-3808963.7743121265,-6703950.204234479,-3543500.5176195255,-1147026.4175376697,113.32539828373213,-143.16889546084153,-4590199.721006963,-6825724.730572041,-3466938.340017075,-736459.4928144955,1539.8174645026263,-1321.9739723304945,-4670091.336684412,-6838310.756341511,-3458944.66278672,-694075.229464251,-1404.0828379473185,1249.330358997949
713.0,-3702128.213231952,-6430621.872686605,-3733738.5454966445,-1466694.0653733078,-47125.46707966582,-23064.120771147424,-6157511.135351865,-6937548.11068394,-3343874.758162531,-11958.660454845307,56.07888386022698,122.25745031318884,-6154611.968951407,-6929467.0010997625,-3337992.113320492,-7035.84732392556,-17.50303058371374,4.783097811717456,-3775391.8963005226,-6723762.246249299,-3550532.6967289387,-1142030.2166237545,-11.924138346141133,-12.778437296850385,-6275542.010036012,-7010950.84891673,-3382085.375164683,-35006.790195054265,-124.39802141656419,-31.60486076449148,-6251419.635530632,-6998941.184882163,-3368839.4562286083,-28262.7763519227,-0.015250653813684956,-8.986192764620993,-6041825.374618478,-7050271.878952596,-3327287.9094190537,4520.650111024353,7.950435945207173,-98.99878910803314,-6036261.567020096,-7028832.36556168,-3325596.7320767175,21217.373462133553,6.191228419566713,50.87811806207755,-3809141.324142806,-6703927.935374868,-3543422.8980002543,-1146907.4204402121,113.3582459153647,-143.23618227030173,-4590316.772690993,-6825709.482869747,-3466886.829190207,-736380.7431156927,1540.2922959204386,-1322.9956272272043,-4670196.878177249,-6838296.888431282,-3458898.171461923,-694004.1467417483,-1404.5566621283629,1250.343535083137
750.0,-3702131.1725675655,-6430621.38800161,-3733737.3126223073,-1466692.0417459155,-47125.465593789675,-23064.12973465171,-6157512.246741352,-6937549.201525213,-3343875.3896273077,-11958.070652294902,56.077828379640515,122.25879734237944,-6154613.06738215,-6929468.084034927,-3337992.739443315,-7035.27092277298,-17.503198834012547,4.783384472586524,-3775406.8852074943,-6723760.3594574295,-3550526.1502927723,-1142020.1706614408,-11.924453950480704,-12.77756563938083,-6275544.50704794,-7010951.831314596,-3382086.2365799346,-35005.94851228684,-124.39795212105923,-31.6051169807174,-6251422.004813651,-6998942.1740089385,-3368840.254772735,-28261.904362083806,-0.014627318422429703,-8.986111571313437,-6041825.460965541,-7050271.682850692,-3327287.8965505417,4520.624326201076,7.950985241708792,-98.99991208305914,-6036261.475635924,-7028832.34925684,-3325596.7180356774,21217.50445943999,6.190651896007912,50.88143174385258,-3809157.378447204,-6703925.921784923,-3543415.8795309635,-1146896.6605614258,113.36120189501636,-143.2422360204535,-4590327.398203654,-6825708.098959327,-3466882.1533631315,-736373.5946163544,1540.3352326854103,-1323.0880091176336,-4670206.3819438275,-6838295.639400866,-3458893.984933921,-693997.7457857905,-1404.5995101467697,1250.4351550659246
800.0,-3702132.09880873,-6430621.236287293,-3733736.9267412336,-1466691.408370947,-47125.46513181813,-23064.13253389523,-6157512.594368522,-6937549.54270895,-3343875.5869156155,-11957.88599165369,56.07749794998088,122.25921958483326,-6154613.41096228,-6929468.422750426,-3337992.935062115,-7035.090447141347,-17.50325147885674,4.783474226810579,-3775411.5767269265,-6723759.768895882,-3550524.101254439,-1142017.0262754515,-11.924552820751495,-12.777292918947325,-6275545.288429966,-7010952.138534474,-3382086.505848081,-35005.6850104309,-124.39793042475867,-31.605197250388688,-6251422.74621499,-6998942.483331526,-3368840.5043694144,-28261.63138811518,-0.014432204387025749,-8.986086174166186,-6041825.487945777,-7050271.621575378,-3327287.8925252673,4520.616273289604,7.95115699513427,-99.00026312520625,-6036261.447086433,-7028832.344157685,-3325596.7136452757,21217.545391432395,6.190471738714038,50.88246751340424,-3809162.4034749917,-6703925.291524285,-3543413.682734297,-1146893.2926991344,113.36212381265291,-143.24412382008896,-4590330.73258496,-6825707.664747,-3466880.686082164,-736371.3513872704,1540.348662435088,-1323.1169039727702,-4670209.348535584,-6838295.2494928185,-3458892.678103192,-693995.7477243409,-1404.6129114261594,1250.463810185718
